dataset,split,label,width,height,aspect_ratio,pixels,mode,size_bytes,filepath,filename,corrupt
train_pneumonia,train,pneumonia,992,528,1.879,523776,L,47061,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1141_bacteria_3084.jpeg,person1141_bacteria_3084.jpeg,False
train_pneumonia,train,pneumonia,1440,792,1.818,1140480,L,65230,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1308_bacteria_3288.jpeg,person1308_bacteria_3288.jpeg,False
train_pneumonia,train,pneumonia,711,353,2.014,250983,RGB,23629,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person964_bacteria_2889.jpeg,person964_bacteria_2889.jpeg,False
train_pneumonia,train,pneumonia,1104,752,1.468,830208,L,81698,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person842_bacteria_2762.jpeg,person842_bacteria_2762.jpeg,False
train_pneumonia,train,pneumonia,1072,688,1.558,737536,L,53325,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person370_bacteria_1687.jpeg,person370_bacteria_1687.jpeg,False
train_pneumonia,train,pneumonia,1088,840,1.295,913920,L,88120,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person258_bacteria_1214.jpeg,person258_bacteria_1214.jpeg,False
train_pneumonia,train,pneumonia,1456,1112,1.309,1619072,L,110828,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1172_bacteria_3119.jpeg,person1172_bacteria_3119.jpeg,False
train_pneumonia,train,pneumonia,1272,872,1.459,1109184,L,114358,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1563_bacteria_4092.jpeg,person1563_bacteria_4092.jpeg,False
train_pneumonia,train,pneumonia,1312,848,1.547,1112576,L,94203,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1879_bacteria_4764.jpeg,person1879_bacteria_4764.jpeg,False
train_pneumonia,train,pneumonia,1024,592,1.73,606208,L,50374,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person396_virus_789.jpeg,person396_virus_789.jpeg,False
train_pneumonia,train,pneumonia,1048,616,1.701,645568,L,51851,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person950_virus_1621.jpeg,person950_virus_1621.jpeg,False
train_pneumonia,train,pneumonia,1176,752,1.564,884352,L,58156,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person608_bacteria_2472.jpeg,person608_bacteria_2472.jpeg,False
train_pneumonia,train,pneumonia,1368,872,1.569,1192896,L,110244,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1026_virus_1718.jpeg,person1026_virus_1718.jpeg,False
train_pneumonia,train,pneumonia,1256,904,1.389,1135424,L,89088,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person927_virus_1584.jpeg,person927_virus_1584.jpeg,False
train_pneumonia,train,pneumonia,912,584,1.562,532608,L,43763,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1451_virus_2480.jpeg,person1451_virus_2480.jpeg,False
train_pneumonia,train,pneumonia,1000,728,1.374,728000,L,74627,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person689_bacteria_2586.jpeg,person689_bacteria_2586.jpeg,False
train_pneumonia,train,pneumonia,1336,936,1.427,1250496,L,121047,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1531_virus_2666.jpeg,person1531_virus_2666.jpeg,False
train_pneumonia,train,pneumonia,800,512,1.562,409600,L,39836,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person736_bacteria_2639.jpeg,person736_bacteria_2639.jpeg,False
train_pneumonia,train,pneumonia,1056,696,1.517,734976,L,52104,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1490_bacteria_3891.jpeg,person1490_bacteria_3891.jpeg,False
train_pneumonia,train,pneumonia,1296,968,1.339,1254528,L,97802,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1472_virus_2550.jpeg,person1472_virus_2550.jpeg,False
train_pneumonia,train,pneumonia,1552,840,1.848,1303680,L,97701,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1374_bacteria_3506.jpeg,person1374_bacteria_3506.jpeg,False
train_pneumonia,train,pneumonia,1016,816,1.245,829056,L,85786,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person705_virus_1303.jpeg,person705_virus_1303.jpeg,False
train_pneumonia,train,pneumonia,1048,696,1.506,729408,L,55508,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1180_virus_2007.jpeg,person1180_virus_2007.jpeg,False
train_pneumonia,train,pneumonia,1512,872,1.734,1318464,L,99532,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1349_bacteria_3434.jpeg,person1349_bacteria_3434.jpeg,False
train_pneumonia,train,pneumonia,1552,1200,1.293,1862400,L,173877,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1934_bacteria_4846.jpeg,person1934_bacteria_4846.jpeg,False
train_pneumonia,train,pneumonia,1008,704,1.432,709632,L,46948,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person427_bacteria_1865.jpeg,person427_bacteria_1865.jpeg,False
train_pneumonia,train,pneumonia,1160,872,1.33,1011520,L,79612,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person470_bacteria_2000.jpeg,person470_bacteria_2000.jpeg,False
train_pneumonia,train,pneumonia,1056,680,1.553,718080,L,66312,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person570_virus_1112.jpeg,person570_virus_1112.jpeg,False
train_pneumonia,train,pneumonia,550,279,1.971,153450,RGB,14501,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person334_virus_689.jpeg,person334_virus_689.jpeg,False
train_pneumonia,train,pneumonia,1336,848,1.575,1132928,L,53984,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1103_bacteria_3044.jpeg,person1103_bacteria_3044.jpeg,False
train_pneumonia,train,pneumonia,1336,824,1.621,1100864,L,83504,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person624_virus_1198.jpeg,person624_virus_1198.jpeg,False
train_pneumonia,train,pneumonia,1496,1024,1.461,1531904,L,126005,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1583_bacteria_4144.jpeg,person1583_bacteria_4144.jpeg,False
train_pneumonia,train,pneumonia,1232,1088,1.132,1340416,L,82366,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1235_bacteria_3191.jpeg,person1235_bacteria_3191.jpeg,False
train_pneumonia,train,pneumonia,1364,805,1.694,1098020,L,110824,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1139_virus_1882.jpeg,person1139_virus_1882.jpeg,False
train_pneumonia,train,pneumonia,1280,768,1.667,983040,L,77077,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person629_virus_1207.jpeg,person629_virus_1207.jpeg,False
train_pneumonia,train,pneumonia,1352,960,1.408,1297920,L,90075,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person311_virus_634.jpeg,person311_virus_634.jpeg,False
train_pneumonia,train,pneumonia,1360,816,1.667,1109760,L,88878,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person146_virus_296.jpeg,person146_virus_296.jpeg,False
train_pneumonia,train,pneumonia,1152,856,1.346,986112,L,76555,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person9_bacteria_39.jpeg,person9_bacteria_39.jpeg,False
train_pneumonia,train,pneumonia,400,138,2.899,55200,RGB,5441,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person325_virus_660.jpeg,person325_virus_660.jpeg,False
train_pneumonia,train,pneumonia,1720,1152,1.493,1981440,L,196303,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1544_virus_2685.jpeg,person1544_virus_2685.jpeg,False
train_pneumonia,train,pneumonia,976,512,1.906,499712,L,42731,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1091_virus_1810.jpeg,person1091_virus_1810.jpeg,False
train_pneumonia,train,pneumonia,1592,1056,1.508,1681152,L,165370,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person327_bacteria_1509.jpeg,person327_bacteria_1509.jpeg,False
train_pneumonia,train,pneumonia,1568,1144,1.371,1793792,L,158463,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person130_virus_263.jpeg,person130_virus_263.jpeg,False
train_pneumonia,train,pneumonia,1144,856,1.336,979264,L,81665,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person23_bacteria_86.jpeg,person23_bacteria_86.jpeg,False
train_pneumonia,train,pneumonia,1326,875,1.515,1160250,L,116888,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person356_bacteria_1638.jpeg,person356_bacteria_1638.jpeg,False
train_pneumonia,train,pneumonia,1240,776,1.598,962240,L,72272,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person48_bacteria_232.jpeg,person48_bacteria_232.jpeg,False
train_pneumonia,train,pneumonia,1168,840,1.39,981120,L,84043,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person5_bacteria_16.jpeg,person5_bacteria_16.jpeg,False
train_pneumonia,train,pneumonia,1128,704,1.602,794112,L,61411,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1543_virus_2684.jpeg,person1543_virus_2684.jpeg,False
train_pneumonia,train,pneumonia,1264,904,1.398,1142656,L,90033,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person477_bacteria_2028.jpeg,person477_bacteria_2028.jpeg,False
train_pneumonia,train,pneumonia,1016,704,1.443,715264,L,64880,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1049_virus_1746.jpeg,person1049_virus_1746.jpeg,False
train_pneumonia,train,pneumonia,1824,1672,1.091,3049728,L,183188,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1318_bacteria_3334.jpeg,person1318_bacteria_3334.jpeg,False
train_pneumonia,train,pneumonia,1520,920,1.652,1398400,L,125251,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1912_bacteria_4816.jpeg,person1912_bacteria_4816.jpeg,False
train_pneumonia,train,pneumonia,1144,784,1.459,896896,L,62317,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person336_bacteria_1551.jpeg,person336_bacteria_1551.jpeg,False
train_pneumonia,train,pneumonia,1272,784,1.622,997248,L,84974,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1400_bacteria_3550.jpeg,person1400_bacteria_3550.jpeg,False
train_pneumonia,train,pneumonia,1664,1176,1.415,1956864,L,151396,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person550_virus_1090.jpeg,person550_virus_1090.jpeg,False
train_pneumonia,train,pneumonia,1160,664,1.747,770240,L,66853,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1306_virus_2249.jpeg,person1306_virus_2249.jpeg,False
train_pneumonia,train,pneumonia,992,616,1.61,611072,L,41112,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person281_bacteria_1332.jpeg,person281_bacteria_1332.jpeg,False
train_pneumonia,train,pneumonia,1304,824,1.583,1074496,L,63553,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person383_bacteria_1750.jpeg,person383_bacteria_1750.jpeg,False
train_pneumonia,train,pneumonia,824,712,1.157,586688,L,40444,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person458_bacteria_1954.jpeg,person458_bacteria_1954.jpeg,False
train_pneumonia,train,pneumonia,1576,1328,1.187,2092928,L,223871,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1008_virus_1691.jpeg,person1008_virus_1691.jpeg,False
train_pneumonia,train,pneumonia,1144,656,1.744,750464,L,55435,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person563_bacteria_2338.jpeg,person563_bacteria_2338.jpeg,False
train_pneumonia,train,pneumonia,832,440,1.891,366080,L,26242,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person67_bacteria_330.jpeg,person67_bacteria_330.jpeg,False
train_pneumonia,train,pneumonia,827,463,1.786,382901,RGB,27204,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person525_bacteria_2216.jpeg,person525_bacteria_2216.jpeg,False
train_pneumonia,train,pneumonia,1912,1928,0.992,3686336,L,326710,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person419_virus_857.jpeg,person419_virus_857.jpeg,False
train_pneumonia,train,pneumonia,450,250,1.8,112500,RGB,11398,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1725_bacteria_4551.jpeg,person1725_bacteria_4551.jpeg,False
train_pneumonia,train,pneumonia,1096,808,1.356,885568,L,62987,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person502_bacteria_2121.jpeg,person502_bacteria_2121.jpeg,False
train_pneumonia,train,pneumonia,1128,720,1.567,812160,L,52817,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1145_virus_1902.jpeg,person1145_virus_1902.jpeg,False
train_pneumonia,train,pneumonia,1104,680,1.624,750720,L,50005,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1482_virus_2571.jpeg,person1482_virus_2571.jpeg,False
train_pneumonia,train,pneumonia,1120,616,1.818,689920,L,46836,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person287_bacteria_1354.jpeg,person287_bacteria_1354.jpeg,False
train_pneumonia,train,pneumonia,462,200,2.31,92400,RGB,8185,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1719_bacteria_4544.jpeg,person1719_bacteria_4544.jpeg,False
train_pneumonia,train,pneumonia,1056,642,1.645,677952,L,75818,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1162_virus_1950.jpeg,person1162_virus_1950.jpeg,False
train_pneumonia,train,pneumonia,1328,984,1.35,1306752,L,107408,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1517_bacteria_3968.jpeg,person1517_bacteria_3968.jpeg,False
train_pneumonia,train,pneumonia,1272,994,1.28,1264368,L,109401,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person273_virus_561.jpeg,person273_virus_561.jpeg,False
train_pneumonia,train,pneumonia,1664,1096,1.518,1823744,L,108650,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person1181_virus_2016.jpeg,person1181_virus_2016.jpeg,False
train_pneumonia,train,pneumonia,1064,632,1.684,672448,L,58611,/Users/josephinehojding/.cache/kagglehub/datasets/paultimothymooney/chest-xray-pneumonia/versions/2/chest_xray/train/PNEUMONIA/person672_bacteria_2565.jpeg,person672_bacteria_2565.jpeg,False
